# z n1 n2 n3 n4 n5 n6 n7 n8 n9 n10
0.171	0.06200561863577246	7.324262057754698e-7	9.821218245950063e-13	0.	0.	0.	0.	0.	0.	0.
0.17200000000000001	0.06268000779573696	8.107433212612171e-7	1.157121842786097e-12	0.	0.	0.	0.	0.	0.	0.
0.17300000000000001	0.06335659459184939	8.968663633455141e-7	1.3621627417266689e-12	0.	0.	0.	0.	0.	0.	0.
0.17400000000000002	0.06403535606440287	9.915130274203974e-7	1.602201971693254e-12	0.	0.	0.	0.	0.	0.	0.
0.17500000000000002	0.06471626936279354	1.0954609847604266e-6	1.882977132874112e-12	0.	0.	0.	0.	0.	0.	0.
0.176	0.06539931174034677	1.2095523357762596e-6	2.2111326057212888e-12	0.	0.	0.	0.	0.	0.	0.
0.177	0.06608446054873147	1.3346983457527933e-6	2.594342572163395e-12	0.	0.	0.	0.	0.	0.	0.
0.178	0.06677169323195101	1.4718844772095402e-6	3.0414867426030068e-12	0.	0.	0.	0.	0.	0.	0.
0.179	0.06746098731989913	1.6221757333671855e-6	3.5627940015142833e-12	0.	0.	0.	0.	0.	0.	0.
0.18	0.06815232042146889	1.7867223276022535e-6	4.170079614919802e-12	0.	0.	0.	0.	0.	0.	0.
0.181	0.06884567021720266	1.966765694321355e-6	4.876948986458712e-12	0.	0.	0.	0.	0.	0.	0.
0.182	0.06954101445147096	2.1636448568714364e-6	5.699066303443274e-12	3.506632910717538e-18	0.	0.	0.	0.	0.	0.
0.183	0.07023833092416801	2.378803168606929e-6	6.654464439797883e-12	3.540801149121078e-18	0.	0.	0.	0.	0.	0.
0.184	0.07093759748191095	2.6137954436062e-6	7.763861259627218e-12	3.575076455061037e-18	0.	0.	0.	0.	0.	0.
0.185	0.07163879200873022	2.8702954937936224e-6	9.051059344980178e-12	3.609457884099476e-18	0.	0.	0.	0.	0.	0.
0.186	0.07234189241623867	3.150104089597466e-6	1.0543376442421506e-11	3.643944492218797e-18	0.	0.	0.	0.	0.	0.
0.187	0.07304687663326562	3.4551573615401243e-6	1.2272134216350352e-11	7.357070671691925e-18	0.	0.	0.	0.	0.	0.
0.188	0.07375372259494292	3.787535660494264e-6	1.4273231606895619e-11	7.426458943753022e-18	0.	0.	0.	0.	0.	0.
0.189	0.07446240823123021	4.149472894463084e-6	1.6587772160578395e-11	7.496051915396844e-18	0.	0.	0.	0.	0.	0.
0.19	0.07517291145486477	4.543366360147248e-6	1.9262770144603762e-11	1.1348771553647358e-17	0.	0.	0.	0.	0.	0.
0.191	0.07588521014872364	4.971787087469807e-6	2.2351986980116225e-11	1.1453766632616917e-17	0.	0.	0.	0.	0.	0.
0.192	0.0765992821525834	5.437490715675994e-6	2.5916814806595695e-11	1.5412080382698518e-17	0.	0.	0.	0.	0.	0.
0.193	0.07731510524926445	5.943428919480021e-6	3.002733824950591e-11	1.9441082826077535e-17	0.	0.	0.	0.	0.	0.
0.194	0.07803265715014568	6.492761403947589e-6	3.4763496933414404e-11	2.3541064078180637e-17	0.	0.	0.	0.	0.	0.
0.195	0.07875191548003604	7.088868486770312e-6	4.021637508217191e-11	2.7712310499665124e-17	0.	0.	0.	0.	0.	0.
0.196	0.07947285776138902	7.735364286508036e-6	4.64896998867723e-11	3.594949278722952e-17	0.	0.	0.	0.	0.	0.
0.197	0.08019546139784682	8.436110535398734e-6	5.37015113221547e-11	4.432966454856982e-17	0.	0.	0.	0.	0.	0.
0.198	0.08091970365709994	9.195231035133307e-6	6.198602109765435e-11	5.2853382577492456e-17	0.	0.	0.	0.	0.	0.
0.199	0.0816455616530497	0.000010017126773779655	7.149570154389218e-11	6.152119618154316e-17	0.	0.	0.	0.	0.	0.
